order_id,customer_id,product_id,order_date,quantity,total_amount
4838,555,20,2023-07-31,1,1581.02
4839,555,83,2024-08-22,1,210.1
4840,555,131,2025-03-06,3,5433.27
4841,555,203,2025-07-14,1,1821.87
4842,555,292,2025-05-16,1,518.24
4843,555,100,2023-12-30,1,878.33
4844,555,148,2024-06-15,1,378.69
4845,555,72,2025-01-23,1,922.21
4846,555,293,2023-07-26,1,677.54
4847,555,99,2024-06-25,1,1294.02
4848,555,173,2025-05-03,3,5222.16
4849,555,230,2023-11-29,1,1890.74
4850,555,60,2024-02-09,1,1325.57
4851,555,12,2025-01-31,2,2654.44
4852,555,196,2022-03-04,1,1769.07
4853,555,252,2023-01-08,1,534.73
4854,555,228,2025-08-11,5,1614.45
4855,555,186,2025-06-16,2,1149.46
4856,555,37,2025-01-09,3,1885.44
4857,555,58,2021-07-03,1,1767.27
4858,555,205,2024-08-28,1,1869.8
4859,555,174,2022-06-24,1,552.74
4860,555,203,2024-12-06,1,1821.87
4861,555,94,2025-07-18,1,1016.6
4862,555,105,2025-03-22,3,4346.55
4863,555,95,2021-07-16,1,1908.69
4864,291,51,2024-04-27,1,1317.37
4865,291,169,2023-11-21,1,365.01
4866,291,21,2025-02-16,1,36.48
4867,291,165,2023-06-01,1,882.27
4868,291,179,2024-06-06,1,1899.19
4869,291,91,2024-08-06,1,153.01
4870,291,124,2024-07-06,1,1358.22
4871,291,51,2025-05-29,1,1317.37
4872,291,110,2024-06-07,2,2814.3
4873,291,282,2024-09-19,1,1293.57
4874,291,152,2025-08-17,1,776.83
4875,291,300,2025-02-11,3,3501.03
4876,291,215,2023-02-27,1,1279.79
4877,291,181,2025-06-09,1,1527.35
4878,291,128,2024-04-18,4,3855.12
4879,291,80,2023-03-09,1,1559.34
4880,291,271,2025-04-28,2,177.84
4881,291,233,2021-04-24,1,1686.49
4882,291,35,2024-07-17,1,460.84
4883,291,84,2025-08-05,1,1206.79
4884,291,99,2025-04-29,2,2588.04
4885,159,162,2024-11-03,1,1295.57
4886,159,200,2024-09-14,3,4085.46
4887,159,180,2025-07-02,1,1359.73
4888,159,151,2024-10-18,1,783.96
4889,159,67,2022-01-12,4,2638.4
4890,159,93,2021-11-04,1,1729.18
4891,159,24,2025-08-14,1,1189.36
4892,159,129,2025-03-30,1,209.67
4893,159,184,2025-03-10,1,1037.9
4894,159,145,2024-09-17,2,75.58
4895,159,48,2025-08-26,1,456.19
4896,159,142,2024-08-02,2,3106.92
4897,159,248,2021-12-31,4,2704.28
4898,159,138,2025-06-05,3,4981.11
4899,159,34,2024-04-21,1,1731.66
4900,159,131,2025-02-19,1,1811.09
4901,159,292,2022-02-08,1,518.24
4902,159,232,2025-06-01,2,211.66
4903,159,66,2025-01-08,1,426.41
4904,159,274,2020-10-27,1,1126.23
4905,70,24,2025-08-28,2,2378.72
4906,70,275,2025-08-16,1,1233.28
4907,70,62,2024-11-03,1,693.62
4908,70,110,2025-01-16,1,1407.15
4909,70,43,2023-03-26,1,1332.35
4910,70,81,2024-01-10,4,929.92
4911,70,222,2025-06-15,1,1522.53
4912,70,174,2025-03-13,2,1105.48
4913,70,122,2025-07-29,3,4518.06
4914,70,167,2023-05-10,1,1595.6
4915,70,4,2022-06-14,1,910.02
4916,70,68,2021-10-18,1,864.16
4917,70,299,2025-04-05,3,2688.72
4918,70,9,2025-07-16,1,476.04
4919,70,273,2025-02-19,1,408.13
4920,70,267,2024-10-30,2,837.04
4921,70,235,2023-11-20,2,3531.0
4922,70,167,2025-07-17,2,3191.2
4923,70,214,2023-04-09,3,1276.68
4924,70,207,2025-08-25,1,396.62
4925,70,271,2024-02-23,1,88.92
4926,70,195,2025-08-13,2,3216.62
4927,70,34,2025-08-03,3,5194.98
4928,70,110,2025-03-21,1,1407.15
4929,70,167,2023-10-12,4,6382.4
4930,70,128,2023-03-31,1,963.78
4931,70,213,2024-03-30,1,1897.35
4932,70,219,2025-06-28,1,834.17
4933,70,290,2024-12-15,1,1010.9
4934,518,95,2025-06-15,1,1908.69
4935,518,221,2025-06-02,1,1976.11
4936,518,265,2025-07-25,1,388.57
4937,518,56,2024-09-07,1,910.02
4938,518,164,2025-07-23,1,1599.69
4939,518,11,2025-04-17,2,1110.76
4940,518,22,2025-02-01,1,1484.73
4941,518,60,2024-02-08,2,2651.14
4942,518,275,2025-04-15,1,1233.28
4943,518,189,2025-05-03,1,1365.45
4944,518,5,2024-02-18,1,1485.83
4945,518,12,2023-01-22,1,1327.22
4946,518,186,2025-06-13,1,574.73
4947,518,68,2022-10-09,1,864.16
4948,518,88,2024-05-13,1,1729.17
4949,518,39,2024-08-08,1,1664.38
4950,518,283,2025-02-01,1,1072.63
4951,518,57,2025-06-10,4,5778.32
4952,518,269,2023-09-04,1,1149.09
4953,518,105,2023-10-18,1,1448.85
4954,518,27,2025-06-18,1,1695.36
4955,518,40,2022-06-03,1,1490.45
4956,518,265,2023-10-22,1,388.57
4957,132,37,2025-03-19,1,628.48
4958,132,273,2025-08-25,1,408.13
4959,132,38,2025-05-16,1,309.51
4960,132,134,2025-01-02,1,795.93
4961,132,243,2023-05-21,1,1020.7
4962,132,224,2025-08-03,1,901.94
4963,132,296,2021-05-12,2,1318.42
4964,132,213,2025-01-30,1,1897.35
4965,132,31,2023-12-25,1,1425.74
4966,132,178,2025-06-27,1,139.13
4967,132,244,2025-04-27,1,82.63
4968,132,294,2023-10-26,2,3031.56
4969,132,72,2022-08-12,3,2766.63
4970,132,171,2022-10-11,1,1207.23
4971,132,56,2025-07-17,1,910.02
4972,132,36,2025-04-15,3,2504.7
4973,132,164,2024-12-08,1,1599.69
4974,132,73,2022-07-09,1,861.42
4975,132,134,2024-11-10,1,795.93
4976,132,277,2024-11-23,3,1408.53
4977,132,93,2021-05-17,1,1729.18
4978,132,49,2023-04-01,1,1536.03
4979,132,287,2025-03-17,1,600.29
4980,132,127,2025-07-10,2,2422.6
4981,132,207,2024-06-16,1,396.62
4982,132,60,2024-05-19,3,3976.71
4983,132,290,2024-09-27,1,1010.9
4984,132,221,2024-04-22,1,1976.11
4985,45,113,2020-09-28,1,1895.6
4986,45,283,2024-12-18,2,2145.26
4987,45,284,2021-05-15,1,1765.08
4988,45,28,2024-02-15,1,1426.24
4989,45,54,2024-10-25,4,3218.24
4990,45,136,2022-12-17,1,640.78
4991,45,56,2022-10-11,1,910.02
4992,45,293,2025-08-28,2,1355.08
4993,45,227,2023-11-23,3,3472.47
4994,45,263,2024-02-18,2,2137.18
4995,45,140,2020-09-28,1,435.23
4996,45,266,2025-07-05,3,1801.53
4997,45,91,2025-08-29,4,612.04
4998,45,181,2025-08-27,1,1527.35
4999,45,190,2024-07-30,3,403.65
5000,45,127,2025-01-06,2,2422.6
5001,45,203,2023-04-11,3,5465.61
5002,45,66,2025-09-04,1,426.41
5003,45,213,2024-09-24,1,1897.35
5004,45,194,2023-01-26,1,724.99
5005,45,206,2025-07-31,1,1882.1
5006,45,151,2024-10-20,1,783.96
5007,45,14,2024-12-05,2,2262.66
5008,45,289,2024-03-13,1,1088.88
5009,45,265,2023-05-17,1,388.57
5010,45,65,2023-12-13,4,457.16
5011,45,182,2024-03-09,1,737.07
5012,45,136,2021-07-30,1,640.78
5013,45,67,2025-07-16,1,659.6
5014,45,255,2024-12-14,1,1644.21
5015,71,27,2025-08-14,1,1695.36
5016,71,76,2024-06-22,1,1380.77
5017,71,195,2024-07-10,2,3216.62
5018,71,272,2024-09-17,1,887.54
5019,71,27,2025-05-16,1,1695.36
5020,71,230,2022-06-03,2,3781.48
5021,71,175,2025-04-10,1,1276.84
5022,71,4,2025-08-17,3,2730.06
5023,71,164,2025-06-08,1,1599.69
5024,71,107,2025-08-14,2,3871.1
5025,71,72,2023-12-25,1,922.21
5026,71,240,2023-11-13,1,261.68
5027,71,295,2024-08-27,1,1279.26
5028,71,296,2020-10-01,1,659.21
5029,71,35,2025-05-28,2,921.68
5030,71,292,2020-12-29,2,1036.48
5031,71,175,2025-07-08,1,1276.84
5032,71,74,2023-02-08,2,469.54
5033,71,75,2024-12-29,1,1603.64
5034,71,27,2025-07-02,1,1695.36
5035,692,171,2024-08-31,1,1207.23
5036,692,25,2020-12-14,4,7564.4
5037,692,85,2021-01-19,1,1546.83
5038,692,47,2025-04-16,1,1114.75
5039,692,147,2025-06-11,1,1231.55
5040,692,25,2022-07-11,1,1891.1
5041,692,99,2025-09-08,1,1294.02
5042,692,291,2024-09-19,1,229.73
5043,692,251,2025-04-04,1,1169.49
5044,692,135,2024-09-13,2,3978.16
5045,692,9,2025-06-17,1,476.04
5046,692,89,2024-10-23,1,141.23
5047,692,232,2025-04-03,1,105.83
5048,692,67,2024-07-11,3,1978.8
5049,692,115,2023-11-15,1,1689.63
5050,692,190,2025-03-21,1,134.55
5051,692,88,2024-08-21,1,1729.17
5052,692,284,2023-02-15,1,1765.08
5053,692,96,2023-01-13,2,3241.16
5054,692,129,2025-01-05,3,629.01
5055,692,115,2025-05-18,1,1689.63
5056,692,63,2023-12-26,3,4075.74
5057,692,150,2023-08-05,1,1573.89
5058,692,1,2022-10-17,1,819.55
5059,692,47,2025-01-08,3,3344.25
5060,692,129,2024-04-10,1,209.67
5061,356,186,2025-01-24,4,2298.92
5062,356,63,2023-07-31,1,1358.58
5063,356,181,2025-08-13,1,1527.35
5064,356,187,2025-08-21,1,275.78
5065,356,117,2023-02-19,1,676.84
5066,356,194,2024-10-31,1,724.99
5067,356,221,2024-09-28,1,1976.11
5068,356,101,2022-03-20,1,1221.56
5069,356,104,2023-09-13,1,193.54
5070,356,126,2024-11-02,1,840.23
5071,356,163,2021-06-12,1,1562.78
5072,356,128,2023-10-20,4,3855.12
5073,356,60,2025-01-26,2,2651.14
5074,356,55,2024-10-01,1,1493.49
5075,356,103,2023-08-25,4,4791.12
5076,356,110,2024-10-28,1,1407.15
5077,356,284,2024-07-19,1,1765.08
5078,356,163,2025-08-13,1,1562.78
5079,356,257,2025-05-15,4,3539.48
5080,356,94,2025-06-07,2,2033.2
5081,356,136,2024-10-06,1,640.78
5082,445,177,2025-04-13,1,1698.1
5083,445,167,2021-07-19,1,1595.6
5084,445,287,2024-04-26,2,1200.58
5085,445,65,2025-01-18,1,114.29
5086,445,176,2022-09-08,1,1501.05
5087,445,184,2023-07-22,2,2075.8
5088,445,236,2025-03-18,2,190.52
5089,445,124,2024-03-30,1,1358.22
5090,445,15,2024-12-03,1,1174.83
5091,445,299,2024-10-23,2,1792.48
5092,445,162,2025-05-24,1,1295.57
5093,445,34,2024-01-01,1,1731.66
5094,445,250,2025-06-15,1,38.19
5095,445,194,2024-12-16,1,724.99
5096,445,172,2024-08-09,1,890.6
5097,445,82,2023-11-08,1,1553.58
5098,445,147,2024-06-25,3,3694.65
5099,445,155,2025-09-02,3,4543.71
5100,445,246,2025-06-15,1,659.29
5101,445,280,2024-10-11,1,1870.39
5102,445,212,2023-09-28,2,3302.7
5103,445,5,2025-08-12,3,4457.49
5104,445,267,2022-03-26,2,837.04
5105,445,95,2025-03-08,2,3817.38
5106,445,183,2025-07-02,1,1921.24
5107,445,90,2022-03-01,1,552.97
5108,445,95,2023-05-27,2,3817.38
5109,445,235,2025-09-03,1,1765.5
5110,445,108,2022-04-25,1,1419.12
5111,445,74,2024-12-07,1,234.77
5112,445,228,2024-01-18,1,322.89
5113,762,204,2025-03-09,1,310.27
5114,762,24,2025-07-10,1,1189.36
5115,762,236,2023-05-23,3,285.78
5116,762,266,2022-09-30,1,600.51
5117,762,107,2024-12-12,1,1935.55
5118,762,170,2023-11-09,1,164.74
5119,762,64,2025-08-05,3,1860.9
5120,762,56,2025-03-23,4,3640.08
5121,762,45,2023-02-07,1,1157.95
5122,762,38,2023-05-21,4,1238.04
5123,762,267,2024-02-25,1,418.52
5124,762,299,2024-07-22,1,896.24
5125,762,269,2025-06-04,1,1149.09
5126,762,277,2024-03-25,1,469.51
5127,762,71,2023-09-04,1,1724.22
5128,762,154,2025-07-23,3,4401.66
5129,762,172,2024-07-22,1,890.6
5130,762,236,2023-12-16,2,190.52
5131,762,224,2024-11-20,4,3607.76
5132,762,53,2025-05-18,1,17.18
5133,762,163,2025-08-19,1,1562.78
5134,762,284,2025-01-20,1,1765.08
5135,762,153,2024-01-07,2,74.8
5136,762,138,2025-08-30,1,1660.37
5137,762,144,2025-08-08,1,130.3
5138,762,284,2023-12-04,1,1765.08
5139,762,236,2025-03-14,1,95.26
5140,136,211,2025-07-23,1,1804.49
5141,136,284,2022-10-12,1,1765.08
5142,136,74,2025-01-29,1,234.77
5143,136,140,2025-05-24,1,435.23
5144,136,86,2024-01-28,1,1129.65
5145,136,138,2022-12-09,2,3320.74
5146,136,53,2023-12-29,1,17.18
5147,136,49,2024-07-10,1,1536.03
5148,136,134,2025-08-12,1,795.93
5149,136,253,2022-11-22,1,1444.19
5150,136,210,2025-03-30,2,2326.78
5151,136,243,2024-03-17,1,1020.7
5152,136,215,2024-05-08,3,3839.37
5153,136,72,2022-11-18,1,922.21
5154,136,248,2023-03-22,2,1352.14
5155,136,287,2021-07-23,2,1200.58
5156,136,287,2024-08-04,1,600.29
5157,83,74,2025-07-11,1,234.77
5158,83,26,2025-01-04,1,918.79
5159,83,220,2025-08-13,2,2430.58
5160,83,275,2025-06-03,2,2466.56
5161,83,31,2025-06-22,1,1425.74
5162,83,97,2024-06-20,1,953.88
5163,83,273,2025-07-12,1,408.13
5164,83,243,2023-07-26,2,2041.4
5165,83,228,2024-04-23,1,322.89
5166,83,72,2025-07-03,3,2766.63
5167,83,73,2025-09-05,4,3445.68
5168,83,269,2025-05-31,1,1149.09
5169,83,43,2025-08-15,1,1332.35
5170,83,213,2024-02-14,1,1897.35
5171,83,221,2024-06-15,1,1976.11
5172,83,204,2022-08-26,1,310.27
5173,83,290,2024-03-15,2,2021.8
5174,83,30,2025-07-26,1,256.75
5175,83,157,2025-05-14,1,959.67
5176,83,292,2022-01-18,1,518.24
5177,83,47,2024-09-26,1,1114.75
5178,83,243,2024-05-15,2,2041.4
5179,83,101,2021-10-08,1,1221.56
5180,166,135,2025-03-22,1,1989.08
5181,166,109,2025-04-03,3,2269.44
5182,166,180,2025-06-15,1,1359.73
5183,166,133,2024-06-07,2,1404.84
5184,166,49,2023-04-16,1,1536.03
5185,166,128,2025-07-30,1,963.78
5186,166,96,2025-05-01,1,1620.58
5187,166,147,2025-05-07,1,1231.55
5188,166,289,2025-06-23,5,5444.4
5189,166,16,2025-08-02,4,1197.48
5190,166,273,2023-08-15,1,408.13
5191,166,138,2025-07-18,1,1660.37
5192,166,22,2024-09-01,1,1484.73
5193,166,194,2024-11-27,1,724.99
5194,166,118,2025-07-06,3,2269.68
5195,166,92,2025-07-29,1,118.5
5196,166,247,2023-03-11,2,1577.88
5197,166,80,2024-05-29,1,1559.34
5198,166,122,2022-10-02,2,3012.04
5199,166,73,2022-06-14,1,861.42
5200,166,272,2022-12-11,2,1775.08
5201,166,126,2025-07-26,1,840.23
5202,166,9,2024-08-24,1,476.04
5203,166,80,2024-05-15,1,1559.34
5204,166,135,2025-04-21,1,1989.08
5205,166,153,2025-05-08,3,112.2
5206,166,173,2023-06-29,3,5222.16
5207,166,45,2025-03-02,2,2315.9
5208,165,177,2021-02-12,4,6792.4
5209,165,233,2023-10-07,3,5059.47
5210,165,109,2024-02-16,1,756.48
5211,165,140,2022-03-03,1,435.23
5212,165,97,2022-11-12,2,1907.76
5213,165,260,2023-10-09,1,280.47
5214,165,17,2024-08-27,1,1717.52
5215,165,188,2025-05-20,1,1797.86
5216,165,283,2024-10-08,1,1072.63
5217,165,245,2024-09-20,1,916.69
5218,165,57,2024-11-07,2,2889.16
5219,165,94,2025-08-31,1,1016.6
5220,165,69,2025-06-16,2,2817.64
5221,165,110,2024-11-05,2,2814.3
5222,165,209,2025-08-22,4,4030.52
5223,165,77,2025-08-01,1,1689.75
5224,29,99,2025-05-22,3,3882.06
5225,29,29,2024-03-29,1,166.18
5226,29,128,2023-03-29,1,963.78
5227,29,153,2025-01-26,1,37.4
5228,29,300,2022-05-25,1,1167.01
5229,29,7,2024-01-09,1,1878.41
5230,29,282,2023-05-22,1,1293.57
5231,29,90,2025-02-14,3,1658.91
5232,29,148,2024-11-02,1,378.69
5233,29,137,2022-11-04,1,296.37
5234,29,267,2022-06-11,1,418.52
5235,29,132,2024-12-22,1,1893.09
5236,29,92,2024-11-04,1,118.5
5237,29,266,2025-01-03,2,1201.02
5238,29,289,2023-04-21,3,3266.64
5239,29,294,2025-07-03,1,1515.78
5240,29,168,2025-06-17,1,851.88
5241,29,174,2025-04-01,1,552.74
5242,29,289,2025-03-29,1,1088.88
5243,29,60,2025-02-04,1,1325.57
5244,29,27,2024-09-20,1,1695.36
5245,29,27,2024-11-17,1,1695.36
5246,29,176,2022-07-01,1,1501.05
5247,29,163,2021-01-04,4,6251.12
5248,29,286,2021-01-17,4,5997.04
5249,29,155,2025-04-25,3,4543.71
5250,29,32,2024-08-06,1,593.32
5251,29,121,2025-07-12,3,4321.71
5252,449,68,2022-06-01,3,2592.48
5253,449,258,2025-07-12,2,2765.1
5254,449,259,2025-09-07,1,1224.9
5255,449,250,2021-11-27,5,190.95
5256,449,201,2025-07-05,1,1658.96
5257,449,82,2025-09-03,2,3107.16
5258,449,176,2023-05-30,1,1501.05
5259,449,300,2025-08-31,1,1167.01
5260,449,46,2021-07-23,1,966.97
5261,449,234,2025-04-05,1,21.31
5262,449,73,2022-02-19,3,2584.26
5263,449,250,2022-08-14,1,38.19
5264,449,118,2025-08-19,1,756.56
5265,449,151,2025-03-21,2,1567.92
5266,449,101,2025-05-03,2,2443.12
5267,449,281,2024-09-07,1,402.91
5268,449,259,2024-12-07,1,1224.9
5269,449,297,2023-09-10,1,1963.46
5270,449,271,2024-01-12,1,88.92
5271,449,267,2025-03-13,2,837.04
5272,449,154,2023-10-12,1,1467.22
5273,449,207,2025-07-20,1,396.62
5274,449,262,2025-06-02,1,630.94
5275,449,135,2024-04-25,1,1989.08
5276,449,242,2024-04-15,1,734.38
5277,449,52,2022-12-22,1,550.17
5278,449,170,2024-01-23,3,494.22
5279,449,42,2025-08-24,1,1341.68
5280,449,183,2024-06-07,1,1921.24
5281,449,52,2024-09-04,3,1650.51
5282,449,265,2025-02-16,4,1554.28
5283,194,150,2025-04-16,1,1573.89
5284,194,57,2025-05-19,3,4333.74
5285,194,215,2024-07-19,5,6398.95
5286,194,293,2024-12-26,2,1355.08
5287,194,222,2025-05-09,4,6090.12
5288,194,75,2025-01-17,2,3207.28
5289,194,189,2024-11-19,1,1365.45
5290,194,272,2025-02-24,1,887.54
5291,194,235,2024-02-28,1,1765.5
5292,194,180,2023-08-03,1,1359.73
5293,194,133,2024-01-26,1,702.42
5294,194,265,2024-07-23,2,777.14
5295,194,190,2024-07-02,1,134.55
5296,194,275,2025-04-14,1,1233.28
5297,194,236,2024-01-12,1,95.26
5298,194,173,2022-12-03,1,1740.72
5299,194,241,2024-12-26,1,1590.82
5300,194,102,2023-10-28,1,569.37
5301,194,10,2021-05-31,2,1475.66
5302,194,84,2023-05-08,1,1206.79
5303,194,188,2025-07-28,1,1797.86
5304,194,226,2024-12-29,3,1500.9
5305,194,291,2024-09-19,1,229.73
5306,194,15,2025-09-02,3,3524.49
5307,194,242,2024-02-15,1,734.38
5308,240,62,2024-03-09,1,693.62
5309,240,143,2024-08-08,3,300.78
5310,240,285,2024-10-26,3,2391.0
5311,240,186,2025-01-23,1,574.73
5312,240,178,2024-08-07,1,139.13
5313,240,240,2025-04-19,2,523.36
5314,240,72,2021-09-03,1,922.21
5315,240,199,2024-12-05,1,1944.9
5316,240,245,2022-07-19,1,916.69
5317,240,272,2025-05-25,1,887.54
5318,240,200,2025-05-13,1,1361.82
5319,240,152,2025-06-11,1,776.83
5320,240,235,2025-08-04,2,3531.0
5321,240,219,2025-05-06,1,834.17
5322,240,73,2025-03-14,1,861.42
5323,240,63,2025-01-11,1,1358.58
5324,240,61,2024-08-30,1,831.3
5325,240,253,2023-09-05,1,1444.19
5326,240,93,2023-10-27,1,1729.18
5327,240,47,2025-05-17,1,1114.75
5328,240,298,2024-11-01,1,499.85
5329,240,32,2025-07-09,3,1779.96
5330,240,8,2023-09-18,1,744.21
5331,240,300,2025-04-06,2,2334.02
5332,240,280,2025-03-29,2,3740.78
5333,240,116,2023-07-30,1,1081.84
5334,240,26,2024-11-08,2,1837.58
5335,240,295,2025-08-20,1,1279.26
5336,240,277,2024-02-01,3,1408.53
5337,240,129,2025-03-29,1,209.67
5338,725,166,2025-07-12,3,1133.1
5339,725,250,2024-03-02,1,38.19
5340,725,107,2024-01-01,3,5806.65
5341,725,204,2023-06-19,1,310.27
5342,725,275,2021-07-20,1,1233.28
5343,725,185,2025-08-12,1,1551.05
5344,725,75,2024-05-17,3,4810.92
5345,725,53,2024-07-15,1,17.18
5346,725,26,2025-08-16,1,918.79
5347,725,246,2025-07-13,1,659.29
5348,725,212,2025-05-05,1,1651.35
5349,725,12,2025-05-11,1,1327.22
5350,725,96,2022-12-29,1,1620.58
5351,725,252,2025-08-29,1,534.73
5352,725,110,2023-12-21,1,1407.15
5353,725,264,2025-03-25,1,1545.12
5354,725,216,2025-07-25,1,1285.61
5355,725,164,2023-09-21,1,1599.69
5356,725,217,2025-02-05,1,1610.35
5357,725,190,2025-05-22,1,134.55
5358,725,281,2023-06-25,1,402.91
5359,725,267,2024-11-18,3,1255.56
5360,725,269,2024-05-29,1,1149.09
5361,725,299,2022-10-03,1,896.24
5362,725,36,2025-03-21,1,834.9
5363,725,163,2024-01-16,2,3125.56
5364,725,80,2023-09-28,1,1559.34
5365,725,294,2025-03-22,1,1515.78
5366,731,115,2022-09-26,1,1689.63
5367,731,204,2022-03-05,3,930.81
5368,731,226,2023-08-03,2,1000.6
5369,731,47,2025-05-21,3,3344.25
5370,731,75,2023-02-02,5,8018.2
5371,731,147,2025-06-21,1,1231.55
5372,731,77,2024-08-22,2,3379.5
5373,731,116,2024-06-03,1,1081.84
5374,731,83,2024-09-03,3,630.3
5375,731,8,2024-12-03,1,744.21
5376,731,16,2025-04-19,1,299.37
5377,731,226,2022-03-16,1,500.3
5378,731,231,2024-12-17,1,485.25
5379,731,80,2024-10-02,1,1559.34
5380,731,99,2023-12-23,1,1294.02
5381,731,271,2025-05-14,1,88.92
5382,731,10,2024-12-23,1,737.83
5383,731,102,2024-03-07,4,2277.48
5384,731,146,2023-12-25,1,1438.5
5385,731,45,2025-01-05,3,3473.85
5386,731,245,2025-06-03,1,916.69
5387,731,50,2025-02-20,1,1287.18
5388,731,298,2024-07-13,3,1499.55
5389,731,268,2024-07-09,1,700.86
5390,731,243,2025-03-29,1,1020.7
5391,731,245,2025-07-06,1,916.69
5392,731,149,2025-07-16,1,724.4
5393,731,125,2025-09-09,2,3080.06
5394,731,22,2025-07-30,1,1484.73
5395,731,259,2023-12-08,2,2449.8
5396,137,139,2024-02-11,2,2465.24
5397,137,179,2025-01-15,1,1899.19
5398,137,211,2024-05-15,1,1804.49
5399,137,43,2022-07-25,1,1332.35
5400,137,149,2024-02-01,1,724.4
5401,137,282,2025-01-14,3,3880.71
5402,137,148,2025-04-20,1,378.69
5403,137,206,2024-12-04,1,1882.1
5404,137,37,2023-04-21,1,628.48
5405,137,191,2025-04-15,5,3017.05
5406,137,293,2022-09-30,3,2032.62
5407,137,21,2022-09-20,1,36.48
5408,137,83,2024-08-30,1,210.1
5409,137,237,2024-05-11,1,393.34
5410,137,262,2021-10-03,1,630.94
5411,137,148,2024-10-18,1,378.69
5412,137,205,2025-01-14,1,1869.8
5413,137,20,2024-10-26,1,1581.02
5414,137,267,2025-04-01,3,1255.56
5415,137,100,2024-01-19,1,878.33
5416,137,143,2024-09-20,2,200.52
5417,137,63,2024-06-14,1,1358.58
5418,137,5,2025-05-01,1,1485.83
5419,137,279,2024-08-18,1,1929.21
5420,137,266,2025-06-25,1,600.51
5421,137,139,2024-02-24,1,1232.62
5422,137,194,2025-07-25,1,724.99
5423,137,61,2024-08-31,1,831.3
5424,665,68,2022-12-16,1,864.16
5425,665,19,2025-05-28,1,1733.56
5426,665,211,2024-04-02,2,3608.98
5427,665,40,2024-04-05,1,1490.45
5428,665,219,2024-12-20,2,1668.34
5429,665,94,2025-08-17,5,5083.0
5430,665,83,2025-01-13,3,630.3
5431,665,213,2025-01-31,1,1897.35
5432,665,207,2024-02-07,1,396.62
5433,665,52,2025-04-07,2,1100.34
5434,665,217,2024-03-12,1,1610.35
5435,665,215,2025-02-23,3,3839.37
5436,665,39,2025-07-16,2,3328.76
5437,665,167,2025-02-25,1,1595.6
5438,665,128,2025-06-07,1,963.78
5439,665,153,2023-12-18,3,112.2
5440,665,228,2024-11-03,2,645.78
5441,665,63,2021-10-22,1,1358.58
5442,665,71,2025-04-29,1,1724.22
5443,665,149,2022-02-06,1,724.4
5444,665,226,2024-02-06,3,1500.9
5445,665,174,2021-03-03,1,552.74
5446,665,25,2025-08-08,3,5673.3
5447,665,32,2025-07-26,1,593.32
5448,665,107,2024-03-21,1,1935.55
5449,665,31,2023-12-13,1,1425.74
5450,665,154,2024-03-29,1,1467.22
5451,665,86,2025-09-01,1,1129.65
5452,312,68,2025-06-12,2,1728.32
5453,312,138,2025-03-10,1,1660.37
5454,312,37,2022-11-15,1,628.48
5455,312,255,2023-06-12,1,1644.21
5456,312,217,2023-03-06,2,3220.7
5457,312,160,2024-01-08,5,9335.4
5458,312,282,2024-03-19,1,1293.57
5459,312,174,2025-08-27,1,552.74
5460,312,272,2025-06-28,1,887.54
5461,312,272,2023-07-11,2,1775.08
5462,312,286,2025-02-06,1,1499.26
5463,312,235,2022-12-05,1,1765.5
5464,312,59,2023-05-07,5,6187.95
5465,312,1,2024-10-21,1,819.55
5466,312,205,2025-06-11,1,1869.8
5467,312,133,2024-11-05,1,702.42
5468,312,235,2025-04-02,1,1765.5
5469,312,288,2025-01-31,1,1966.07
5470,312,40,2025-06-03,1,1490.45
5471,312,83,2025-03-30,1,210.1
5472,312,7,2024-03-12,1,1878.41
5473,312,141,2025-06-09,1,1455.83
5474,312,157,2024-12-03,1,959.67
5475,312,227,2024-11-06,1,1157.49
5476,312,59,2024-12-05,1,1237.59
5477,312,196,2025-07-08,2,3538.14
5478,312,181,2021-03-27,1,1527.35
5479,141,160,2025-02-03,2,3734.16
5480,141,22,2022-06-11,1,1484.73
5481,141,256,2025-01-17,1,1896.67
5482,141,121,2024-07-07,2,2881.14
5483,141,93,2025-02-22,1,1729.18
5484,141,177,2024-05-07,3,5094.3
5485,141,51,2025-03-28,1,1317.37
5486,141,201,2023-02-24,1,1658.96
5487,141,242,2025-08-25,1,734.38
5488,141,102,2024-02-17,2,1138.74
5489,141,298,2022-07-17,2,999.7
5490,141,184,2025-08-01,2,2075.8
5491,141,96,2025-02-13,1,1620.58
5492,141,134,2023-12-07,2,1591.86
5493,141,5,2024-09-29,1,1485.83
5494,141,131,2021-07-10,1,1811.09
5495,141,269,2024-04-09,1,1149.09
5496,141,92,2025-01-25,2,237.0
5497,141,143,2024-12-31,1,100.26
5498,141,4,2024-10-21,1,910.02
5499,141,140,2022-07-23,1,435.23
5500,141,171,2023-09-26,1,1207.23
5501,141,271,2023-02-26,1,88.92
5502,141,75,2025-04-28,1,1603.64
5503,141,300,2025-02-08,3,3501.03
5504,141,76,2025-04-14,2,2761.54
5505,141,57,2025-06-06,1,1444.58
5506,141,83,2022-09-22,1,210.1
5507,141,176,2024-08-18,1,1501.05
5508,141,178,2024-09-11,1,139.13
5509,141,237,2023-05-19,1,393.34
5510,141,107,2025-07-18,4,7742.2
5511,474,8,2025-05-25,1,744.21
5512,474,75,2024-12-15,2,3207.28
5513,474,40,2025-03-27,1,1490.45
